"";"Subject";"Day";"Context";"Rate"
"364";"K1_CA1_d2_TT2_1.t";"Day 2";"Across";0,100062365
"365";"K1_CA1_d2_TT2_2.t";"Day 2";"Across";0,183437581
"366";"K1_CA1_d2_TT2_6.t";"Day 2";"Across";0,04524479
"367";"K1_CA1_d2_TT2_7.t";"Day 2";"Across";0,041163897
"368";"K1_CA1_d2_TT2_8.t";"Day 2";"Across";0,013602704
"369";"K1_CA1_d2_TT3_1.t";"Day 2";"Across";0,131588648
"370";"K1_CA1_d2_TT3_2.t";"Day 2";"Across";0,066692344
"371";"K1_CA1_d2_TT3_3.t";"Day 2";"Across";0,272977886
"372";"K1_CA1_d2_TT3_4.t";"Day 2";"Across";0,262482245
"373";"K1_CA1_d2_TT3_6.t";"Day 2";"Across";0,217440906
"374";"K1_CA1_d2_TT3_7.t";"Day 2";"Across";0,200035093
"375";"K1_CA1_d2_TT4_2.t";"Day 2";"Across";0,031294854
"376";"MG1_d7_TT3_1.t";"Day 2";"Across";0,094195269
"377";"MG1_d7_TT3_11.t";"Day 2";"Across";0,170925777
"378";"MG1_d7_TT3_12.t";"Day 2";"Across";0,059143889
"379";"MG1_d7_TT3_13.t";"Day 2";"Across";0,212801204
"380";"MG1_d7_TT3_14.t";"Day 2";"Across";0,08778949
"381";"MG1_d7_TT3_15.t";"Day 2";"Across";0,237377452
"382";"MG1_d7_TT3_17.t";"Day 2";"Across";0,044345598
"383";"MG1_d7_TT3_3.t";"Day 2";"Across";0,192816463
"384";"MG1_d7_TT3_4.t";"Day 2";"Across";0,190217764
"385";"MG1_d7_TT3_6.t";"Day 2";"Across";0,121224336
"386";"MG1_d7_TT3_7.t";"Day 2";"Across";0,039191414
"387";"MG1_d7_TT3_8.t";"Day 2";"Across";0,437311398
"388";"MG1_d7_TT3_9.t";"Day 2";"Across";0,241059827
"389";"MG1_d7_TT4_1.t";"Day 2";"Across";0,252410055
"390";"AK74_CA1_d2_TT4_01.t";"Day 2";"Across";0,219339002
"391";"AK74_CA1_d2_TT4_03.t";"Day 2";"Across";0,217127806
"392";"AK74_CA1_d2_TT4_04.t";"Day 2";"Across";0,207945012
"393";"CMG159_recut_s7_TT1_1.t";"Day 2";"Across";0,178502846
"394";"CMG159_recut_s7_TT1_4.t";"Day 2";"Across";0,128788244
"395";"CMG159_recut_s7_TT2_3.t";"Day 2";"Across";0,083989904
"396";"CMG159_recut_s7_TT2_5.t";"Day 2";"Across";0,036192291
"397";"CMG159_recut_s7_TT2_8.t";"Day 2";"Across";0,049673183
"398";"CMG159_recut_s7_TT6_5.t";"Day 2";"Across";0,748284498
"399";"MG1_d7_TT3_10.t";"Day 2";"Across";0,026547934
"400";"MG1_d7_TT3_2.t";"Day 2";"Across";0,066285529
"401";"MG1_d7_TT3_5.t";"Day 2";"Across";0,082477374
"402";"AK42_CA1_d9_TT2_01.t";"Day 3";"Across";0,372355089
"403";"AK42_CA1_d9_TT2_02.t";"Day 3";"Across";0,271052261
"404";"AK42_CA1_d9_TT2_03.t";"Day 3";"Across";0,036236472
"405";"AK42_CA1_d9_TT4_01.t";"Day 3";"Across";0,189981405
"406";"AK42_CA1_d9_TT4_02.t";"Day 3";"Across";0,192462909
"407";"AK42_CA1_d9_TT4_05.t";"Day 3";"Across";0,158596912
"408";"AK42_CA1_d9_TT5_01.t";"Day 3";"Across";0,166753148
"409";"AK42_CA1_d9_TT5_02.t";"Day 3";"Across";0,056841254
"410";"AK42_CA1_d9_TT5_03.t";"Day 3";"Across";0,033537781
"411";"AK42_CA1_d9_TT5_04.t";"Day 3";"Across";0,318790022
"412";"AK42_CA1_d9_TT5_05.t";"Day 3";"Across";0,21736494
"413";"AK74_CA1_d3_TT4_01.t";"Day 3";"Across";0,117214572
"414";"AK74_CA1_d3_TT4_02.t";"Day 3";"Across";0,305369499
"415";"AK74_CA1_d3_TT4_04.t";"Day 3";"Across";0,102775675
"416";"AK74_CA1_d3_TT4_07.t";"Day 3";"Across";0,154339143
"417";"AK74_CA1_d3_TT4_08.t";"Day 3";"Across";0,099110298
"418";"CMG159_recut_s8_TT1_2.t";"Day 3";"Across";0,130640602
"419";"CMG159_recut_s8_TT1_3.t";"Day 3";"Across";0,815924971
"420";"CMG159_recut_s8_TT1_4.t";"Day 3";"Across";0,491650676
"421";"CMG159_recut_s8_TT2_1.t";"Day 3";"Across";0,121810362
"422";"CMG159_recut_s8_TT2_2.t";"Day 3";"Across";0,231383708
"423";"CMG159_recut_s8_TT2_4.t";"Day 3";"Across";0,159332997
"424";"CMG159_recut_s8_TT2_5.t";"Day 3";"Across";0,141151216
"425";"CMG159_recut_s8_TT2_7.t";"Day 3";"Across";0,055565548
"426";"CMG159_recut_s8_TT2_8.t";"Day 3";"Across";0,211968602
"427";"CMG159_recut_s8_TT2_9.t";"Day 3";"Across";0,295539659
"428";"CMG159_recut_s8_TT4_1.t";"Day 3";"Across";0,381691508
"429";"CMG159_recut_s8_TT4_2.t";"Day 3";"Across";0,159826131
"430";"CMG159_recut_s8_TT4_4.t";"Day 3";"Across";0,056468393
"431";"CMG159_recut_s8_TT4_5.t";"Day 3";"Across";0,106977337
"432";"CMG159_recut_s8_TT4_6.t";"Day 3";"Across";0,088883444
"433";"CMG159_recut_s8_TT4_8.t";"Day 3";"Across";0,05248005
"434";"CMG159_recut_s8_TT4_9.t";"Day 3";"Across";0,077014378
"435";"CMG159_recut_s8_TT6_1.t";"Day 3";"Across";0,216122353
"436";"CMG159_recut_s8_TT6_2.t";"Day 3";"Across";0,456021059
"437";"CMG159_recut_s8_TT6_3.t";"Day 3";"Across";0,353132882
"438";"CMG159_recut_s8_TT6_4.t";"Day 3";"Across";0,072544235
"439";"JJ9_CA1_d3_TT2_02.t";"Day 3";"Across";0,122041027
"440";"JJ9_CA1_d3_TT2_03.t";"Day 3";"Across";0,176937311
"441";"JJ9_CA1_d3_TT5_01.t";"Day 3";"Across";0,227353377
"442";"JJ9_CA1_d3_TT5_02.t";"Day 3";"Across";0,9626878
"443";"JJ9_CA1_d3_TT5_03.t";"Day 3";"Across";3,272724799
"444";"JJ9_CA1_d3_TT5_04.t";"Day 3";"Across";0,500541847
"445";"K1_CA1_d4_TT2_1.t";"Day 3";"Across";0,156572005
"446";"K1_CA1_d4_TT2_5.t";"Day 3";"Across";0,083790079
"447";"K1_CA1_d4_TT4_2.t";"Day 3";"Across";0,012034234
"448";"MG1_d11_TT2_1.t";"Day 3";"Across";0,325028508
"449";"MG1_d11_TT2_2.t";"Day 3";"Across";0,27338633
"450";"MG1_d11_TT3_10.t";"Day 3";"Across";0,095542674
"451";"MG1_d11_TT3_11.t";"Day 3";"Across";0,221581827
"452";"MG1_d11_TT3_12.t";"Day 3";"Across";0,09736188
"453";"MG1_d11_TT3_13.t";"Day 3";"Across";0,043095331
"454";"MG1_d11_TT3_2.t";"Day 3";"Across";0,236598424
"455";"MG1_d11_TT3_4.t";"Day 3";"Across";0,275586624
"456";"MG1_d11_TT3_6.t";"Day 3";"Across";0,096812899
"457";"MG1_d11_TT3_7.t";"Day 3";"Across";0,126516715
"458";"MG1_d11_TT3_8.t";"Day 3";"Across";0,21561658
"459";"MG1_d11_TT3_9.t";"Day 3";"Across";0,192977722
"460";"CMG159_recut_s8_TT1_1.t";"Day 3";"Across";0,079210007
"461";"CMG159_recut_s8_TT2_3.t";"Day 3";"Across";0,552943334
"462";"CMG159_recut_s8_TT2_6.t";"Day 3";"Across";0,061124381
"463";"CMG159_recut_s8_TT4_10.t";"Day 3";"Across";0,06764396
"464";"CMG159_recut_s8_TT4_3.t";"Day 3";"Across";0,08108882
"465";"CMG159_recut_s8_TT4_7.t";"Day 3";"Across";0,06106349
"466";"JJ9_CA1_d3_TT5_05.t";"Day 3";"Across";0,171842468
"467";"JJ9_CA1_d3_TT5_06.t";"Day 3";"Across";0,611673135
"468";"MG1_d11_TT3_1.t";"Day 3";"Across";0,15755432
"469";"MG1_d11_TT3_3.t";"Day 3";"Across";0,079615394
"470";"MG1_d11_TT3_5.t";"Day 3";"Across";0,1664066
